transaction_date,transaction_type,amount,units,scheme_code,investor_id,kyc_status
05-05-2025,SIP,10000.0,707.3381738604375,118632,INV0028,Verified
05-06-2025,SIP,10000.0,298.10561586642586,118632,INV0028,Verified
05-07-2025,SIP,10000.0,261.22336360618175,118632,INV0028,Verified
05-08-2025,SIP,10000.0,136.21911552904936,118632,INV0028,Verified
05-09-2025,SIP,10000.0,140.81809108086563,118632,INV0028,Verified
05-10-2025,SIP,10000.0,126.45808600192503,118632,INV0028,Verified
05-11-2025,SIP,10000.0,161.55503641994102,118632,INV0028,Verified
05-12-2025,SIP,10000.0,164.33556581145538,118632,INV0028,Verified
05-09-2022,SIP,5000.0,69.50067443648226,120503,INV0028,Verified
05-10-2022,SIP,5000.0,76.17131126276195,120503,INV0028,Verified
05-11-2022,SIP,5000.0,102.13187702512572,120503,INV0028,Verified
05-12-2022,SIP,5000.0,66.31416078444775,120503,INV0028,Verified
05-01-2023,SIP,5000.0,93.67914760545852,120503,INV0028,Verified
05-02-2023,SIP,5000.0,71.70107859627531,120503,INV0028,Verified
05-03-2023,SIP,5000.0,73.8264538560166,120503,INV0028,Verified
05-04-2023,SIP,5000.0,213.86805408385115,120503,INV0028,Verified
05-05-2023,SIP,5000.0,59.256166479570496,120503,INV0028,Verified
05-06-2023,SIP,5000.0,55.37983573874924,120503,INV0028,Verified
05-07-2023,SIP,5000.0,76.73153021458285,120503,INV0028,Verified
05-08-2023,SIP,5000.0,452.5690417343039,120503,INV0028,Verified
05-09-2023,SIP,5000.0,53.138674133737624,120503,INV0028,Verified
05-10-2023,SIP,5000.0,90.08833463427816,120503,INV0028,Verified
05-11-2023,SIP,5000.0,95.71941933921447,120503,INV0028,Verified
05-12-2023,SIP,5000.0,91.53293987129952,120503,INV0028,Verified
05-01-2024,SIP,5000.0,200.91336343546234,120503,INV0028,Verified
05-02-2024,SIP,5000.0,64.4091681804176,120503,INV0028,Verified
05-03-2024,SIP,5000.0,128.67679995061556,120503,INV0028,Verified
05-04-2024,SIP,5000.0,125.68960915341077,120503,INV0028,Verified
05-05-2024,SIP,5000.0,142.71792468871655,120503,INV0028,Verified
05-06-2024,SIP,5000.0,89.88983837219797,120503,INV0028,Verified
05-07-2024,SIP,5000.0,83.97066892503243,120503,INV0028,Verified
05-08-2024,SIP,5000.0,113.43686087125525,120503,INV0028,Verified
05-09-2024,SIP,5000.0,59.85207140526057,120503,INV0028,Verified
05-10-2024,SIP,5000.0,292.48739769816484,120503,INV0028,Verified
05-11-2024,SIP,5000.0,100.04602340909524,120503,INV0028,Verified
05-12-2024,SIP,5000.0,81.20423443160927,120503,INV0028,Verified
05-01-2025,SIP,5000.0,278.990027370302,120503,INV0028,Verified
05-02-2025,SIP,5000.0,91.1393367862593,120503,INV0028,Verified
05-03-2025,SIP,5000.0,130.05410586785612,120503,INV0028,Verified
05-04-2025,SIP,5000.0,50.885216266110824,120503,INV0028,Verified
05-05-2025,SIP,5000.0,64.87481828702595,120503,INV0028,Verified
05-06-2025,SIP,5000.0,431.0634087333964,120503,INV0028,Verified
05-07-2025,SIP,5000.0,107.96904559401305,120503,INV0028,Verified
05-08-2025,SIP,5000.0,378.0754381189593,120503,INV0028,Verified
05-09-2025,SIP,5000.0,84.14832235607949,120503,INV0028,Verified
05-10-2025,SIP,5000.0,59.2896237975739,120503,INV0028,Verified
05-11-2025,SIP,5000.0,61.53051318541646,120503,INV0028,Verified
05-12-2025,SIP,5000.0,51.7141094889089,120503,INV0028,Verified
05-09-2022,SIP,5000.0,174.7236860437447,119551,INV0028,Verified
05-10-2022,SIP,5000.0,70.98976002131543,119551,INV0028,Verified
05-11-2022,SIP,5000.0,52.33850442360644,119551,INV0028,Verified
05-12-2022,SIP,5000.0,117.09376192097388,119551,INV0028,Verified
05-01-2023,SIP,5000.0,335.9138414345997,119551,INV0028,Verified
05-02-2023,SIP,5000.0,166.31944546517087,119551,INV0028,Verified
05-03-2023,SIP,5000.0,98.2291283500086,119551,INV0028,Verified
05-04-2023,SIP,5000.0,82.76285441324963,119551,INV0028,Verified
05-05-2023,SIP,5000.0,76.0130056338441,119551,INV0028,Verified
05-06-2023,SIP,5000.0,95.08951777886064,119551,INV0028,Verified
05-07-2023,SIP,5000.0,72.31175771467784,119551,INV0028,Verified
05-08-2023,SIP,5000.0,67.17521436501801,119551,INV0028,Verified
05-09-2023,SIP,5000.0,246.76610244143887,119551,INV0028,Verified
05-10-2023,SIP,5000.0,63.82533662776637,119551,INV0028,Verified
05-11-2023,SIP,5000.0,166.90456295153615,119551,INV0028,Verified
05-12-2023,SIP,5000.0,122.7833301909472,119551,INV0028,Verified
05-01-2024,SIP,5000.0,59.03916147024987,119551,INV0028,Verified
05-02-2024,SIP,5000.0,51.653409357070515,119551,INV0028,Verified
05-03-2024,SIP,5000.0,137.8225985413106,119551,INV0028,Verified
05-04-2024,SIP,5000.0,87.75215481635738,119551,INV0028,Verified
05-05-2024,SIP,5000.0,68.31660859569543,119551,INV0028,Verified
05-06-2024,SIP,5000.0,354.1068992084785,119551,INV0028,Verified
05-07-2024,SIP,5000.0,201.8246311516557,119551,INV0028,Verified
05-08-2024,SIP,5000.0,220.8438927030157,119551,INV0028,Verified
05-09-2024,SIP,5000.0,67.09873768110266,119551,INV0028,Verified
05-10-2024,SIP,5000.0,66.71975905672139,119551,INV0028,Verified
05-11-2024,SIP,5000.0,254.7571373881168,119551,INV0028,Verified
05-12-2024,SIP,5000.0,76.95070938714439,119551,INV0028,Verified
05-01-2025,SIP,5000.0,186.01947531272398,119551,INV0028,Verified
05-02-2025,SIP,5000.0,53.350710969459385,119551,INV0028,Verified
05-03-2025,SIP,5000.0,110.2276145090484,119551,INV0028,Verified
05-04-2025,SIP,5000.0,97.78202834776386,119551,INV0028,Verified
05-05-2025,SIP,5000.0,62.24492316162382,119551,INV0028,Verified
05-06-2025,SIP,5000.0,67.10426493931988,119551,INV0028,Verified
05-07-2025,SIP,5000.0,253.82105701819648,119551,INV0028,Verified
05-08-2025,SIP,5000.0,105.70303593482544,119551,INV0028,Verified
05-09-2025,SIP,5000.0,53.53526105818698,119551,INV0028,Verified
05-10-2025,SIP,5000.0,58.56723823069532,119551,INV0028,Verified
05-11-2025,SIP,5000.0,79.37389905154619,119551,INV0028,Verified
05-12-2025,SIP,5000.0,62.89856807685735,119551,INV0028,Verified
05-01-2021,SIP,2000.0,34.6423575886683,118632,INV0029,Rejected
05-02-2021,SIP,2000.0,139.1648556304645,118632,INV0029,Rejected
05-03-2021,SIP,2000.0,21.236439608563483,118632,INV0029,Rejected
05-04-2021,SIP,2000.0,23.393605017810756,118632,INV0029,Rejected
05-05-2021,SIP,2000.0,37.408435803120845,118632,INV0029,Rejected
05-06-2021,SIP,2000.0,35.87446461167232,118632,INV0029,Rejected
05-07-2021,SIP,2000.0,21.527457435889485,118632,INV0029,Rejected
05-08-2021,SIP,2000.0,77.07657948102361,118632,INV0029,Rejected
05-09-2021,SIP,2000.0,32.22173985046257,118632,INV0029,Rejected
05-10-2021,SIP,2000.0,26.404550609089302,118632,INV0029,Rejected
05-11-2021,SIP,2000.0,92.78864992092495,118632,INV0029,Rejected
05-12-2021,SIP,2000.0,44.57668650458363,118632,INV0029,Rejected
05-01-2022,SIP,2000.0,31.22602331146577,118632,INV0029,Rejected
05-02-2022,SIP,2000.0,22.360702619948878,118632,INV0029,Rejected
05-03-2022,SIP,2000.0,36.12070117517281,118632,INV0029,Rejected
05-04-2022,SIP,2000.0,44.82331351494484,118632,INV0029,Rejected
05-05-2022,SIP,2000.0,20.375921816626082,118632,INV0029,Rejected
05-06-2022,SIP,2000.0,21.63754644580606,118632,INV0029,Rejected
05-07-2022,SIP,2000.0,25.440852103472487,118632,INV0029,Rejected
05-08-2022,SIP,2000.0,57.7640197298603,118632,INV0029,Rejected
05-09-2022,SIP,2000.0,20.677515675794417,118632,INV0029,Rejected
05-10-2022,SIP,2000.0,20.54564117532363,118632,INV0029,Rejected
05-11-2022,SIP,2000.0,39.40412021766163,118632,INV0029,Rejected
05-12-2022,SIP,2000.0,90.89477584354326,118632,INV0029,Rejected
05-01-2023,SIP,2000.0,42.420431286723534,118632,INV0029,Rejected
05-02-2023,SIP,2000.0,27.396777775154973,118632,INV0029,Rejected
05-03-2023,SIP,2000.0,25.853682812325477,118632,INV0029,Rejected
05-04-2023,SIP,2000.0,54.19733695118162,118632,INV0029,Rejected
05-05-2023,SIP,2000.0,27.346879104862598,118632,INV0029,Rejected
05-06-2023,SIP,2000.0,22.86663469224596,118632,INV0029,Rejected
05-07-2023,SIP,2000.0,27.001961881001616,118632,INV0029,Rejected
05-08-2023,SIP,2000.0,21.232304486304173,118632,INV0029,Rejected
05-09-2023,SIP,2000.0,29.880852071965197,118632,INV0029,Rejected
05-10-2023,SIP,2000.0,71.2250270663636,118632,INV0029,Rejected
05-11-2023,SIP,2000.0,30.222855922056098,118632,INV0029,Rejected
05-12-2023,SIP,2000.0,55.321737321291465,118632,INV0029,Rejected
05-01-2024,SIP,2000.0,48.68973218564176,118632,INV0029,Rejected
05-02-2024,SIP,2000.0,28.363309073635897,118632,INV0029,Rejected
05-03-2024,SIP,2000.0,20.34170097906161,118632,INV0029,Rejected
05-04-2024,SIP,2000.0,29.19376673439847,118632,INV0029,Rejected
05-05-2024,SIP,2000.0,20.77935446819717,118632,INV0029,Rejected
05-06-2024,SIP,2000.0,36.133427332602075,118632,INV0029,Rejected
05-07-2024,SIP,2000.0,27.590744095297257,118632,INV0029,Rejected
05-08-2024,SIP,2000.0,51.263220898181615,118632,INV0029,Rejected
05-09-2024,SIP,2000.0,98.10426888894064,118632,INV0029,Rejected
05-10-2024,SIP,2000.0,47.96001797179941,118632,INV0029,Rejected
05-11-2024,SIP,2000.0,37.57047303894137,118632,INV0029,Rejected
05-12-2024,SIP,2000.0,32.595885389792166,118632,INV0029,Rejected
05-01-2025,SIP,2000.0,28.553418941053025,118632,INV0029,Rejected
05-02-2025,SIP,2000.0,42.04064095636841,118632,INV0029,Rejected
05-03-2025,SIP,2000.0,25.87048185534614,118632,INV0029,Rejected
05-04-2025,SIP,2000.0,23.330406902304656,118632,INV0029,Rejected
05-05-2025,SIP,2000.0,55.96985966147546,118632,INV0029,Rejected
05-06-2025,SIP,2000.0,23.186497587908306,118632,INV0029,Rejected
05-07-2025,SIP,2000.0,24.16993490469308,118632,INV0029,Rejected
05-08-2025,SIP,2000.0,35.05961086488552,118632,INV0029,Rejected
05-09-2025,SIP,2000.0,162.93952400148274,118632,INV0029,Rejected
05-10-2025,SIP,2000.0,86.657350247489,118632,INV0029,Rejected
05-11-2025,SIP,2000.0,28.44024748743373,118632,INV0029,Rejected
05-12-2025,SIP,2000.0,71.45098265747768,118632,INV0029,Rejected
05-11-2020,SIP,2000.0,61.44300619613447,119092,INV0029,Rejected
05-12-2020,SIP,2000.0,23.379681872696658,119092,INV0029,Rejected
05-01-2021,SIP,2000.0,27.718669050849797,119092,INV0029,Rejected
05-02-2021,SIP,2000.0,54.70062888686746,119092,INV0029,Rejected
05-03-2021,SIP,2000.0,25.699193021844053,119092,INV0029,Rejected
05-04-2021,SIP,2000.0,154.9477790168175,119092,INV0029,Rejected
05-05-2021,SIP,2000.0,24.020457864645465,119092,INV0029,Rejected
05-06-2021,SIP,2000.0,104.04094743087424,119092,INV0029,Rejected
05-07-2021,SIP,2000.0,22.695503244893775,119092,INV0029,Rejected
05-08-2021,SIP,2000.0,26.125239124229928,119092,INV0029,Rejected
05-09-2021,SIP,2000.0,22.769776222854055,119092,INV0029,Rejected
05-10-2021,SIP,2000.0,26.035853949186183,119092,INV0029,Rejected
05-11-2021,SIP,2000.0,33.050012240464234,119092,INV0029,Rejected
05-12-2021,SIP,2000.0,63.72756713646139,119092,INV0029,Rejected
05-01-2022,SIP,2000.0,24.817699861341,119092,INV0029,Rejected
05-02-2022,SIP,2000.0,24.42182617109465,119092,INV0029,Rejected
05-03-2022,SIP,2000.0,55.72974365956748,119092,INV0029,Rejected
05-04-2022,SIP,2000.0,28.65148032724521,119092,INV0029,Rejected
05-05-2022,SIP,2000.0,21.41702925488926,119092,INV0029,Rejected
05-06-2022,SIP,2000.0,44.56336090375416,119092,INV0029,Rejected
05-07-2022,SIP,2000.0,20.810966465079076,119092,INV0029,Rejected
05-08-2022,SIP,2000.0,20.444871200180106,119092,INV0029,Rejected
05-09-2022,SIP,2000.0,52.43995468584029,119092,INV0029,Rejected
05-10-2022,SIP,2000.0,33.505768662019406,119092,INV0029,Rejected
05-11-2022,SIP,2000.0,179.10119406072107,119092,INV0029,Rejected
05-12-2022,SIP,2000.0,61.31075987803063,119092,INV0029,Rejected
05-01-2023,SIP,2000.0,30.37180283049172,119092,INV0029,Rejected
05-02-2023,SIP,2000.0,24.91179966155958,119092,INV0029,Rejected
05-03-2023,SIP,2000.0,22.647330658817,119092,INV0029,Rejected
05-04-2023,SIP,2000.0,23.613165335291345,119092,INV0029,Rejected
05-05-2023,SIP,2000.0,21.73115275460683,119092,INV0029,Rejected
05-06-2023,SIP,2000.0,27.241789440990893,119092,INV0029,Rejected
05-07-2023,SIP,2000.0,29.288188063571173,119092,INV0029,Rejected
05-08-2023,SIP,2000.0,25.654282501780184,119092,INV0029,Rejected
05-09-2023,SIP,2000.0,33.78643059500062,119092,INV0029,Rejected
05-10-2023,SIP,2000.0,31.101863788037413,119092,INV0029,Rejected
05-11-2023,SIP,2000.0,25.045957120694585,119092,INV0029,Rejected
05-12-2023,SIP,2000.0,20.664127689256677,119092,INV0029,Rejected
05-01-2024,SIP,2000.0,54.83058110029343,119092,INV0029,Rejected
05-02-2024,SIP,2000.0,77.01688685648045,119092,INV0029,Rejected
05-03-2024,SIP,2000.0,27.995796343162127,119092,INV0029,Rejected
05-04-2024,SIP,2000.0,74.5492778489312,119092,INV0029,Rejected
05-05-2024,SIP,2000.0,77.99836883476681,119092,INV0029,Rejected
05-06-2024,SIP,2000.0,35.5579471042424,119092,INV0029,Rejected
05-07-2024,SIP,2000.0,45.50849325508885,119092,INV0029,Rejected
05-08-2024,SIP,2000.0,41.18132476755472,119092,INV0029,Rejected
05-09-2024,SIP,2000.0,33.28126155272533,119092,INV0029,Rejected
05-10-2024,SIP,2000.0,92.14047417170788,119092,INV0029,Rejected
05-11-2024,SIP,2000.0,31.969950705949014,119092,INV0029,Rejected
05-12-2024,SIP,2000.0,60.69535021275456,119092,INV0029,Rejected
05-01-2025,SIP,2000.0,50.313641420965105,119092,INV0029,Rejected
05-02-2025,SIP,2000.0,27.073844044341683,119092,INV0029,Rejected
05-03-2025,SIP,2000.0,83.56832467026834,119092,INV0029,Rejected
05-04-2025,SIP,2000.0,83.91618536218432,119092,INV0029,Rejected
05-05-2025,SIP,2000.0,51.23383539488811,119092,INV0029,Rejected
05-06-2025,SIP,2000.0,137.20253907851225,119092,INV0029,Rejected
05-07-2025,SIP,2000.0,21.295995966236312,119092,INV0029,Rejected
05-08-2025,SIP,2000.0,30.57880439381401,119092,INV0029,Rejected
05-09-2025,SIP,2000.0,28.747974405192462,119092,INV0029,Rejected
05-10-2025,SIP,2000.0,36.93472463249579,119092,INV0029,Rejected
05-11-2025,SIP,2000.0,32.49869684494079,119092,INV0029,Rejected
05-12-2025,SIP,2000.0,47.36227312887527,119092,INV0029,Rejected
05-09-2024,SIP,1000.0,41.07899007568007,120503,INV0030,Verified
05-10-2024,SIP,1000.0,16.98449931281392,120503,INV0030,Verified
05-11-2024,SIP,1000.0,21.594757286812005,120503,INV0030,Verified
05-12-2024,SIP,1000.0,24.12762612178174,120503,INV0030,Verified
05-01-2025,SIP,1000.0,11.1724720034682,120503,INV0030,Verified
05-02-2025,SIP,1000.0,14.347181118613886,120503,INV0030,Verified
05-03-2025,SIP,1000.0,25.128160974085127,120503,INV0030,Verified
05-04-2025,SIP,1000.0,27.45616529869385,120503,INV0030,Verified
05-05-2025,SIP,1000.0,10.468162954496567,120503,INV0030,Verified
05-06-2025,SIP,1000.0,15.233393698978187,120503,INV0030,Verified
05-07-2025,SIP,1000.0,18.96196622583107,120503,INV0030,Verified
05-08-2025,SIP,1000.0,16.5234301492883,120503,INV0030,Verified
05-09-2025,SIP,1000.0,12.871331791209004,120503,INV0030,Verified
05-10-2025,SIP,1000.0,14.611976721490588,120503,INV0030,Verified
05-11-2025,SIP,1000.0,49.20055100635668,120503,INV0030,Verified
05-12-2025,SIP,1000.0,24.306855869517786,120503,INV0030,Verified
05-10-2023,SIP,2000.0,21.580872984278184,119092,INV0030,Verified
05-11-2023,SIP,2000.0,62.608695057189706,119092,INV0030,Verified
05-12-2023,SIP,2000.0,147.17838044227335,119092,INV0030,Verified
05-01-2024,SIP,2000.0,22.294204185652298,119092,INV0030,Verified
05-02-2024,SIP,2000.0,45.122755082269954,119092,INV0030,Verified
05-03-2024,SIP,2000.0,24.492217336304,119092,INV0030,Verified
05-04-2024,SIP,2000.0,98.9919526934229,119092,INV0030,Verified
05-05-2024,SIP,2000.0,60.43546758256998,119092,INV0030,Verified
05-06-2024,SIP,2000.0,26.610676117603962,119092,INV0030,Verified
05-07-2024,SIP,2000.0,163.61904817222316,119092,INV0030,Verified
05-08-2024,SIP,2000.0,35.3868912319061,119092,INV0030,Verified
05-09-2024,SIP,2000.0,25.206539547330912,119092,INV0030,Verified
05-10-2024,SIP,2000.0,35.5316684280752,119092,INV0030,Verified
05-11-2024,SIP,2000.0,35.85115815690694,119092,INV0030,Verified
05-12-2024,SIP,2000.0,37.16613855768765,119092,INV0030,Verified
05-01-2025,SIP,2000.0,54.52702848197709,119092,INV0030,Verified
05-02-2025,SIP,2000.0,29.138574442160774,119092,INV0030,Verified
05-03-2025,SIP,2000.0,51.50902362418001,119092,INV0030,Verified
05-04-2025,SIP,2000.0,114.8693139108698,119092,INV0030,Verified
05-05-2025,SIP,2000.0,107.31871343232481,119092,INV0030,Verified
05-06-2025,SIP,2000.0,20.524063638755123,119092,INV0030,Verified
05-07-2025,SIP,2000.0,25.126049020569823,119092,INV0030,Verified
05-08-2025,SIP,2000.0,34.489582803974514,119092,INV0030,Verified
05-09-2025,SIP,2000.0,30.10960943943713,119092,INV0030,Verified
05-10-2025,SIP,2000.0,69.0361418234176,119092,INV0030,Verified
05-11-2025,SIP,2000.0,30.00466412664118,119092,INV0030,Verified
05-12-2025,SIP,2000.0,68.5265647358803,119092,INV0030,Verified
05-02-2024,SIP,10000.0,350.8505884332414,119551,INV0030,Verified
05-03-2024,SIP,10000.0,118.22094447238092,119551,INV0030,Verified
05-04-2024,SIP,10000.0,112.26198246969807,119551,INV0030,Verified
05-05-2024,SIP,10000.0,130.33773233249772,119551,INV0030,Verified
05-06-2024,SIP,10000.0,203.37025743338984,119551,INV0030,Verified
05-07-2024,SIP,10000.0,119.7491619122509,119551,INV0030,Verified
05-08-2024,SIP,10000.0,606.397086876229,119551,INV0030,Verified
05-09-2024,SIP,10000.0,139.38463641149835,119551,INV0030,Verified
05-10-2024,SIP,10000.0,823.8748959989338,119551,INV0030,Verified
05-11-2024,SIP,10000.0,134.19550267699626,119551,INV0030,Verified
05-12-2024,SIP,10000.0,745.7250383476859,119551,INV0030,Verified
05-01-2025,SIP,10000.0,602.6883774138182,119551,INV0030,Verified
05-02-2025,SIP,10000.0,384.3301714215026,119551,INV0030,Verified
05-03-2025,SIP,10000.0,306.0751001995245,119551,INV0030,Verified
05-04-2025,SIP,10000.0,612.0030330781301,119551,INV0030,Verified
05-05-2025,SIP,10000.0,119.12456972349108,119551,INV0030,Verified
05-06-2025,SIP,10000.0,108.70889610924583,119551,INV0030,Verified
05-07-2025,SIP,10000.0,214.1926166982118,119551,INV0030,Verified
05-08-2025,SIP,10000.0,197.62334318977318,119551,INV0030,Verified
05-09-2025,SIP,10000.0,215.5157464088869,119551,INV0030,Verified
05-10-2025,SIP,10000.0,259.8996954935397,119551,INV0030,Verified
05-11-2025,SIP,10000.0,221.95012098189974,119551,INV0030,Verified
05-12-2025,SIP,10000.0,484.319700574655,119551,INV0030,Verified
05-12-2024,SIP,1000.0,15.94776247930476,120841,INV0031,Rejected
05-01-2025,SIP,1000.0,13.683749935353259,120841,INV0031,Rejected
05-02-2025,SIP,1000.0,60.484907386722426,120841,INV0031,Rejected
05-03-2025,SIP,1000.0,10.692408567302355,120841,INV0031,Rejected
05-04-2025,SIP,1000.0,51.14514289929516,120841,INV0031,Rejected
05-05-2025,SIP,1000.0,12.373133500170026,120841,INV0031,Rejected
05-06-2025,SIP,1000.0,26.938520237723733,120841,INV0031,Rejected
05-07-2025,SIP,1000.0,56.22567207779479,120841,INV0031,Rejected
05-08-2025,SIP,1000.0,12.678339595802573,120841,INV0031,Rejected
05-09-2025,SIP,1000.0,20.246663706044284,120841,INV0031,Rejected
05-10-2025,SIP,1000.0,21.94898504314084,120841,INV0031,Rejected
05-11-2025,SIP,1000.0,14.39572127896394,120841,INV0031,Rejected
05-12-2025,SIP,1000.0,18.99014547610658,120841,INV0031,Rejected
05-03-2023,SIP,5000.0,135.77701071700267,119551,INV0032,Rejected
05-04-2023,SIP,5000.0,55.66191266377616,119551,INV0032,Rejected
05-05-2023,SIP,5000.0,51.60870239301361,119551,INV0032,Rejected
05-06-2023,SIP,5000.0,56.790749619861536,119551,INV0032,Rejected
05-07-2023,SIP,5000.0,73.19073800714251,119551,INV0032,Rejected
05-08-2023,SIP,5000.0,51.993834385750105,119551,INV0032,Rejected
05-09-2023,SIP,5000.0,454.40010024670266,119551,INV0032,Rejected
05-10-2023,SIP,5000.0,56.35134709654613,119551,INV0032,Rejected
05-11-2023,SIP,5000.0,220.0350933421997,119551,INV0032,Rejected
05-12-2023,SIP,5000.0,363.38311488436705,119551,INV0032,Rejected
05-01-2024,SIP,5000.0,81.24179903808874,119551,INV0032,Rejected
05-02-2024,SIP,5000.0,109.96901428128126,119551,INV0032,Rejected
05-03-2024,SIP,5000.0,84.34933439713535,119551,INV0032,Rejected
05-04-2024,SIP,5000.0,283.1029905233949,119551,INV0032,Rejected
05-05-2024,SIP,5000.0,172.98188851779275,119551,INV0032,Rejected
05-06-2024,SIP,5000.0,65.16462766943965,119551,INV0032,Rejected
05-07-2024,SIP,5000.0,66.37077583431191,119551,INV0032,Rejected
05-08-2024,SIP,5000.0,172.07957384764168,119551,INV0032,Rejected
05-09-2024,SIP,5000.0,54.640913573985884,119551,INV0032,Rejected
05-10-2024,SIP,5000.0,57.7158624542969,119551,INV0032,Rejected
05-11-2024,SIP,5000.0,219.0968250958618,119551,INV0032,Rejected
05-12-2024,SIP,5000.0,188.25765433817205,119551,INV0032,Rejected
05-01-2025,SIP,5000.0,76.31299201383999,119551,INV0032,Rejected
05-02-2025,SIP,5000.0,152.68686120227503,119551,INV0032,Rejected
05-03-2025,SIP,5000.0,246.11109048012912,119551,INV0032,Rejected
05-04-2025,SIP,5000.0,71.03482335129813,119551,INV0032,Rejected
05-05-2025,SIP,5000.0,81.89158019583493,119551,INV0032,Rejected
05-06-2025,SIP,5000.0,335.6842975617253,119551,INV0032,Rejected
05-07-2025,SIP,5000.0,64.43816859605676,119551,INV0032,Rejected
05-08-2025,SIP,5000.0,50.45058525667926,119551,INV0032,Rejected
05-09-2025,SIP,5000.0,84.179902251463,119551,INV0032,Rejected
05-10-2025,SIP,5000.0,73.50702860715272,119551,INV0032,Rejected
05-11-2025,SIP,5000.0,301.5133892735838,119551,INV0032,Rejected
05-12-2025,SIP,5000.0,70.9706360150814,119551,INV0032,Rejected
05-04-2018,SIP,5000.0,66.39838782285749,120841,INV0032,Rejected
05-05-2018,SIP,5000.0,92.8554476010082,120841,INV0032,Rejected
05-06-2018,SIP,5000.0,125.70209695919743,120841,INV0032,Rejected
05-07-2018,SIP,5000.0,232.1331394549946,120841,INV0032,Rejected
05-08-2018,SIP,5000.0,72.47157376371108,120841,INV0032,Rejected
05-09-2018,SIP,5000.0,263.1017411428767,120841,INV0032,Rejected
05-10-2018,SIP,5000.0,76.03820287458633,120841,INV0032,Rejected
05-11-2018,SIP,5000.0,54.938611324611706,120841,INV0032,Rejected
05-12-2018,SIP,5000.0,129.5312144719832,120841,INV0032,Rejected
05-01-2019,SIP,5000.0,98.89604708363704,120841,INV0032,Rejected
05-02-2019,SIP,5000.0,76.36990185089441,120841,INV0032,Rejected
05-03-2019,SIP,5000.0,133.2949655447924,120841,INV0032,Rejected
05-04-2019,SIP,5000.0,79.90373970133246,120841,INV0032,Rejected
05-05-2019,SIP,5000.0,82.1022366880672,120841,INV0032,Rejected
05-06-2019,SIP,5000.0,116.81039622212877,120841,INV0032,Rejected
05-07-2019,SIP,5000.0,129.9714591485942,120841,INV0032,Rejected
05-08-2019,SIP,5000.0,102.99156431658827,120841,INV0032,Rejected
05-09-2019,SIP,5000.0,479.1626794025365,120841,INV0032,Rejected
05-10-2019,SIP,5000.0,155.49312521529342,120841,INV0032,Rejected
05-11-2019,SIP,5000.0,167.01565490430227,120841,INV0032,Rejected
05-12-2019,SIP,5000.0,65.28824940688372,120841,INV0032,Rejected
05-01-2020,SIP,5000.0,101.5204392373524,120841,INV0032,Rejected
05-02-2020,SIP,5000.0,58.404456622718854,120841,INV0032,Rejected
05-03-2020,SIP,5000.0,226.3721272240268,120841,INV0032,Rejected
05-04-2020,SIP,5000.0,65.81757465564827,120841,INV0032,Rejected
05-05-2020,SIP,5000.0,56.173637423772,120841,INV0032,Rejected
05-06-2020,SIP,5000.0,96.79351382074488,120841,INV0032,Rejected
05-07-2020,SIP,5000.0,118.24036339870196,120841,INV0032,Rejected
05-08-2020,SIP,5000.0,133.36014163765913,120841,INV0032,Rejected
05-09-2020,SIP,5000.0,83.82164420870426,120841,INV0032,Rejected
05-10-2020,SIP,5000.0,193.6534761123357,120841,INV0032,Rejected
05-11-2020,SIP,5000.0,77.40358654395266,120841,INV0032,Rejected
05-12-2020,SIP,5000.0,58.301307738678794,120841,INV0032,Rejected
05-01-2021,SIP,5000.0,57.284117167976866,120841,INV0032,Rejected
05-02-2021,SIP,5000.0,221.23746785711515,120841,INV0032,Rejected
05-03-2021,SIP,5000.0,85.50571528212177,120841,INV0032,Rejected
05-04-2021,SIP,5000.0,148.4070643743016,120841,INV0032,Rejected
05-05-2021,SIP,5000.0,55.69775508848556,120841,INV0032,Rejected
05-06-2021,SIP,5000.0,296.180209974185,120841,INV0032,Rejected
05-07-2021,SIP,5000.0,297.867339347419,120841,INV0032,Rejected
05-08-2021,SIP,5000.0,428.2022006383594,120841,INV0032,Rejected
05-09-2021,SIP,5000.0,89.85364061413938,120841,INV0032,Rejected
05-10-2021,SIP,5000.0,390.39683773033823,120841,INV0032,Rejected
05-11-2021,SIP,5000.0,80.16656155899928,120841,INV0032,Rejected
05-12-2021,SIP,5000.0,107.61458858305313,120841,INV0032,Rejected
05-01-2022,SIP,5000.0,79.23519895668558,120841,INV0032,Rejected
05-02-2022,SIP,5000.0,54.6046328827383,120841,INV0032,Rejected
05-03-2022,SIP,5000.0,83.83148816517169,120841,INV0032,Rejected
05-04-2022,SIP,5000.0,84.87200744561633,120841,INV0032,Rejected
05-05-2022,SIP,5000.0,50.05729770985992,120841,INV0032,Rejected
05-06-2022,SIP,5000.0,95.25740877667751,120841,INV0032,Rejected
05-07-2022,SIP,5000.0,62.68197242955142,120841,INV0032,Rejected
05-08-2022,SIP,5000.0,116.48582748085222,120841,INV0032,Rejected
05-09-2022,SIP,5000.0,166.12621221321433,120841,INV0032,Rejected
05-10-2022,SIP,5000.0,62.89859158233821,120841,INV0032,Rejected
05-11-2022,SIP,5000.0,65.7977724722779,120841,INV0032,Rejected
05-12-2022,SIP,5000.0,138.16000116691015,120841,INV0032,Rejected
05-01-2023,SIP,5000.0,96.48206553254727,120841,INV0032,Rejected
